gene,AT1R-APEX2(AngII),AT1R-APEX2(TRV027),β2AR-APEX2(BI167107),Endosomal-APEX2,DOR-APEX2,CCDC68,CCDC120
Q8WUA2,0,1,1,0,0,1,0
Q8WUA4,0,0,0,0,0,1,1
Q8WUA7,0,0,0,0,0,1,0
Q8WUB8,0,0,0,0,0,0,1
Q8WUD1,0,0,1,0,0,0,0
Q8WUD4,0,0,0,0,0,0,1
Q8WUD6,0,0,1,0,0,0,0
Q8WUF5,0,0,1,0,0,0,1
Q8WUH2,0,0,0,1,1,0,0
Q8WUH6,1,1,1,0,0,0,1
Q8WUJ1,0,0,1,0,0,0,0
Q8WUK0,0,0,0,0,0,1,1
Q8WUM0,0,1,1,0,0,1,0
Q8WUM4,1,1,1,1,1,1,1
Q8WUM9,0,0,1,0,0,0,0
Q8WUN7,0,0,1,0,0,0,0
Q8WUP2,0,0,0,0,0,1,0
Q8WUQ7,0,0,0,0,0,0,1
Q8WUU5,0,0,0,0,0,0,1
Q8WUX2,0,1,1,0,0,0,0
Q8WUY1,0,0,0,0,0,0,1
Q8WUY9,0,0,1,0,1,0,1
Q8WUZ0,0,0,0,0,0,0,1
Q8WV16,0,0,0,0,0,0,1
Q8WV41,0,0,0,0,0,0,1
Q8WV60,0,0,0,0,0,0,1
Q8WVB6,0,0,0,0,0,1,0
Q8WVC0,0,0,0,0,0,0,1
Q8WVC6,0,0,1,0,0,0,0
Q8WVD3,0,0,0,0,0,1,1
Q8WVJ2,0,0,1,0,0,0,0
Q8WVK2,0,1,0,0,0,0,0
Q8WVK7,0,0,1,0,0,0,0
Q8WVM0,0,0,0,0,0,1,1
Q8WVM8,0,0,0,0,0,1,0
Q8WVS4,0,0,0,0,0,0,1
Q8WVV4,0,0,0,0,0,1,0
Q8WVV9,0,0,0,0,0,1,1
Q8WVX9,0,0,0,0,0,1,1
Q8WVY7,0,0,0,0,0,1,0
Q8WW12,0,0,0,0,0,0,1
Q8WWB7,0,0,1,0,0,0,0
Q8WWC4,0,0,0,0,0,0,1
Q8WWH5,0,0,1,0,0,1,1
Q8WWI1,1,1,1,1,1,0,1
Q8WWI5,0,1,1,0,0,0,0
Q8WWK9,1,1,1,1,1,1,1
Q8WWM7,0,0,0,1,1,1,1
Q8WWM7-3,1,1,1,0,0,0,0
Q8WWQ0,1,1,0,0,0,0,0
Q8WWX9,0,0,1,0,0,0,0
Q8WWY3,0,0,0,0,0,1,1
Q8WWZ4,0,0,0,0,0,1,0
Q8WX92,0,0,0,0,0,0,1
Q8WX93,0,0,1,1,1,1,1
Q8WXA3,0,0,1,0,0,0,0
Q8WXA9,0,0,0,1,1,0,0
Q8WXA9-2,0,1,0,0,0,0,0
Q8WXE0,0,1,1,0,0,0,0
Q8WXE1,0,0,0,0,0,1,0
Q8WXE9,0,0,0,0,0,0,1
Q8WXF1,1,1,1,0,0,1,1
Q8WXG6,0,0,0,0,0,0,1
Q8WXG9,0,0,1,0,0,0,0
Q8WXH0,0,0,0,1,1,0,0
Q8WXI7,0,0,1,0,0,0,0
Q8WXI9,0,0,0,0,0,1,1
Q8WXR4,0,0,0,0,0,0,1
Q8WXX5,0,0,1,0,0,1,1
Q8WXX7,0,0,0,0,0,1,0
Q8WY22,0,0,1,0,0,0,1
Q8WY36,0,0,0,0,0,0,1
Q8WY54,0,0,0,0,0,1,0
Q8WY54-3,0,0,1,0,0,0,0
Q8WYP5,0,0,0,0,0,0,1
Q8WYQ5,0,0,0,0,0,0,1
Q8WZ42,0,0,0,1,1,0,0
Q8WZ64,0,0,1,0,0,0,0
Q8WZA1,0,0,1,0,0,0,0
Q8WZA9,0,0,1,0,0,0,0
Q92466,0,1,0,0,0,0,0
Q92485,0,0,1,0,0,0,1
Q92499,0,1,1,1,1,1,1
Q92504,0,0,1,1,1,0,0
Q92508,0,0,1,0,0,0,0
Q92520,0,0,1,0,0,0,0
Q92521,0,0,1,0,0,0,0
Q92522,1,1,1,0,0,0,1
Q92530,0,1,1,1,1,1,0
Q92536,0,0,1,0,0,0,0
Q92538,0,1,1,1,1,1,1
Q92540,0,0,0,0,0,1,1
Q92541,1,1,0,0,0,0,0
Q92542,1,1,1,1,1,1,1
Q92544,0,1,1,0,0,0,0
Q92545,0,0,1,1,1,0,0
Q92547,0,0,0,0,0,0,1
Q92552,0,0,0,0,0,0,1
Q92556,0,0,0,0,0,1,0
Q92558,0,0,1,1,1,0,1
Q92560,0,0,0,0,0,0,1
Q92567,0,0,1,0,0,0,1
Q92569,0,0,1,0,0,0,0
Q92572,0,0,0,0,0,1,1
Q92574,1,0,1,0,0,0,0
Q92575,0,0,1,0,0,0,0
Q92576,0,1,1,1,1,0,1
Q92581-2,0,0,1,0,0,0,0
Q92597,0,0,1,0,0,1,1
Q92598,1,1,1,1,1,1,1
Q92600,0,0,0,1,1,0,1
Q92609,0,0,0,1,1,0,0
Q92609-2,0,0,1,0,0,0,0
Q92611,0,0,1,0,0,0,0
Q92614,1,0,1,0,0,0,1
Q92615,1,1,1,0,0,1,1
Q92616,0,0,1,1,1,1,1
Q92620,0,1,0,0,0,1,0
Q92621,0,0,1,1,1,1,1
Q92625,0,0,1,1,1,1,0
Q92626,0,0,1,0,0,0,0
Q92636,0,0,0,0,0,1,0
Q92643,0,0,1,1,1,0,0
Q92665,0,0,0,0,0,0,1
Q92667,0,1,1,1,1,1,1
Q92673,0,0,1,0,0,0,0
Q92686,0,0,1,0,0,0,0
Q92688,0,0,0,0,0,0,1
Q92692,1,1,1,1,1,1,0
Q92729,0,0,1,0,0,0,0
Q92733,0,0,1,0,0,0,1
Q92734,1,1,1,1,1,1,1
Q92738,0,0,0,0,0,0,1
Q92738-2,1,1,1,0,0,0,0
Q92747,0,0,1,0,0,0,1
Q92759,0,0,0,0,0,0,1
Q92769,0,0,1,1,1,1,1
Q92782,0,0,0,0,0,0,1
Q92783,1,1,1,1,1,1,0
Q92785,0,0,0,0,0,0,1
Q92786,0,0,0,1,1,0,0
Q92791,0,0,1,0,0,0,1
Q92793,0,0,0,0,0,0,1
Q92794,0,0,0,0,0,0,1
Q92796,0,0,1,0,0,0,0
Q92802,0,0,0,0,0,0,1
Q92804,1,1,1,1,1,0,1
Q92817,0,0,0,0,0,0,1
Q92820,0,0,1,0,0,0,1
Q92823-5,0,0,1,0,0,0,0
Q92824-2,0,0,1,0,0,0,0
Q92828,0,0,0,0,0,0,1
Q92830,0,0,0,0,0,0,1
Q92834,0,0,1,0,0,0,0
Q92841,1,1,1,1,1,1,1
Q92843,0,0,0,0,0,0,1
Q92843-2,1,1,0,0,0,0,0
Q92845,0,0,1,0,0,0,0
Q92859,1,0,1,0,0,0,0
Q92878,0,0,0,1,1,1,0
Q92879,0,0,0,0,0,1,1
Q92882,0,0,1,0,0,0,1
Q92888,0,0,0,1,1,0,0
Q92888-3,0,0,1,0,0,0,0
Q92890,0,0,0,0,0,1,1
Q92890-1,0,1,1,0,0,0,0
Q92896-2,0,0,1,0,0,0,0
Q92900,0,0,1,1,1,1,1
Q92905,0,0,1,0,0,1,1
Q92917,0,0,0,0,0,0,1
Q92922,0,0,0,0,0,0,1
Q92925,0,0,0,0,0,1,1
Q92945,0,1,1,1,1,1,1
Q92947,0,0,0,0,0,0,1
Q92973,0,1,1,1,1,1,1
Q92974,1,0,1,1,1,1,1
Q92979,0,0,0,0,0,0,1
Q92989,0,0,0,0,0,1,1
Q92990,0,0,0,0,0,1,0
Q92995,0,0,0,0,0,0,1
Q92997,0,0,1,1,1,1,0
Q93008,1,1,1,1,1,1,1
Q93009,0,0,0,1,1,1,1
Q93045,0,0,0,0,0,0,1
Q93050,0,0,0,1,1,0,0
Q93050-3,0,1,1,0,0,0,0
Q93052,1,1,1,1,1,1,1
Q93063-3,0,0,1,0,0,0,0
Q93073,0,0,0,0,0,0,1
Q93100,0,0,0,0,0,0,1
Q95604,0,1,0,0,0,0,0
Q969E2,1,1,1,1,1,0,0
Q969E3,0,0,0,0,0,1,0
Q969F2,0,0,1,0,0,0,0
Q969G3,0,0,0,0,0,0,1
Q969G5,0,0,0,0,0,0,1
Q969H8,0,0,1,0,1,0,0
Q969K3,0,0,0,0,0,1,0
Q969K3-2,0,0,1,0,0,0,0
Q969M3,0,0,0,1,1,1,1
Q969M3-3,0,1,1,0,0,0,0
Q969N2,0,0,1,1,1,0,1
Q969P0,0,0,1,0,0,0,1
Q969Q0,0,1,0,0,0,0,0
Q969Q5,0,0,1,0,0,1,1
Q969S3,0,0,1,0,0,1,1
Q969S9,0,0,0,0,0,0,1
Q969T7,0,0,1,0,0,0,0
Q969T9,1,1,1,1,1,1,1
Q969V3,0,0,1,0,0,1,1
Q969V4,0,0,0,0,0,0,1
Q969V5,0,0,0,0,0,0,1
Q969V6,0,0,1,0,0,0,0
Q969X1,0,1,1,0,0,0,0
Q969X5,0,0,1,0,0,1,1
Q969X6,0,0,0,0,0,0,1
Q969Y0,0,0,1,0,0,0,0
Q969Z0,0,0,0,0,0,1,1
Q969Z3,0,0,0,0,0,0,1
Q96A08,0,1,0,0,0,0,0
Q96A19,0,0,0,1,1,0,0
Q96A33,1,1,1,1,1,0,1
Q96A35,0,0,0,0,0,0,1
Q96A49,1,1,1,1,1,1,1
Q96A54,0,0,1,0,0,0,0
Q96A57-2,0,0,1,0,0,0,0
Q96A59,0,0,1,0,0,0,0
Q96A65,0,0,1,1,1,1,0
Q96A73,0,0,1,0,0,0,0
Q96AA3,0,0,1,0,0,0,0
Q96AB3,0,0,0,0,0,1,1
Q96AC1,0,0,0,1,1,1,1
Q96AC1-3,1,1,1,0,0,0,0
Q96AE4,0,0,0,0,0,1,1
Q96AE4-2,0,0,1,0,0,0,0
Q96AE7,0,0,1,0,1,0,0
Q96AG4,1,1,1,0,0,1,1
Q96AJ9,0,0,1,0,0,0,0
Q96AQ6,0,0,1,0,0,0,1
Q96AX1,0,0,0,0,0,1,1
Q96AY2,0,0,0,0,0,0,1
Q96AY3,0,0,1,1,1,0,1
Q96AY4,0,0,0,1,1,0,0
Q96B01,0,0,1,0,0,0,0
Q96B26,0,0,0,0,0,0,1
Q96B36-3,0,0,1,0,0,0,0
Q96B54,0,0,1,0,0,1,1
Q96B70,0,0,0,0,0,0,1
Q96BD0,0,0,1,0,0,0,0
Q96BD8,0,0,0,1,1,0,0
Q96BH1,0,0,1,1,1,0,0
Q96BI3,0,0,1,0,0,0,0
Q96BJ3,0,0,1,0,0,0,0
Q96BK5,0,0,1,0,0,0,1
Q96BM9,0,0,1,0,0,0,0
Q96BN8,0,0,1,0,0,0,0
Q96BQ1,0,0,0,0,0,0,1
Q96BQ5,0,0,0,0,0,0,1
Q96BR1,0,0,1,1,1,0,0
Q96BW1,0,0,0,1,1,0,0
Q96BW5,0,0,0,0,0,1,0
Q96BW9,0,0,0,0,0,1,0
Q96BY7,0,0,1,0,0,0,0
Q96BY9,0,0,1,0,0,0,0
Q96C10,0,0,0,0,0,0,1
Q96C19,0,0,1,0,0,1,1
Q96C36,0,1,0,0,1,1,1
Q96C57,0,0,0,0,0,0,1
Q96C92,0,0,1,1,1,0,0
Q96CB9,0,0,0,0,0,0,1
Q96CD2,0,0,0,0,0,1,1
Q96CM3,0,0,0,0,0,0,1
Q96CN7,0,0,0,0,0,1,0
Q96CP7,0,0,0,0,0,0,1
Q96CS3,0,0,0,0,0,1,1
Q96CS7,0,0,0,0,0,0,1
Q96CT7,1,1,1,0,0,1,1
Q96CU9,0,0,0,0,0,1,0
Q96CV9,0,0,1,0,0,0,0
Q96CW1,1,1,1,1,1,1,1
Q96CW5,0,0,1,1,1,0,1
Q96CW6,0,0,1,0,0,0,0
Q96CX2,1,1,1,1,1,1,0
Q96D09,0,0,0,0,0,1,0
Q96D31,0,0,1,0,0,0,0
Q96D46,0,1,1,1,1,1,0
Q96D53,0,1,0,0,0,0,0
Q96D71,1,1,1,1,1,1,1
Q96DF8,0,0,0,0,0,0,1
Q96DG6,1,1,1,0,0,1,1
Q96DH6,0,0,1,0,0,0,1
Q96DI7,0,0,0,0,0,0,1
Q96DM3,0,0,0,0,0,1,0
Q96DP5,0,0,0,0,0,0,1
Q96DR7,0,0,1,0,0,0,0
Q96DR8,0,1,1,0,0,0,0
Q96DT7,0,0,0,0,0,1,0
Q96DU7,0,0,1,0,0,0,0
Q96DV4,0,0,0,0,0,0,1
Q96DX4,0,0,1,0,0,0,0
Q96DZ1,0,0,1,0,0,0,0
Q96E11,0,0,0,0,0,0,1
Q96E16,0,0,1,0,0,0,0
Q96E17,0,0,1,0,0,1,0
Q96E22,0,1,0,0,0,0,0
Q96E29,0,0,0,0,0,0,1
Q96E39,0,0,0,0,0,0,1
Q96EA4,0,0,1,1,1,0,0
Q96EB1,0,0,0,0,0,1,0
Q96EE3,0,0,0,0,0,1,1
Q96EF6,0,1,1,0,0,0,0
Q96EH3,0,0,0,0,0,0,1
Q96EK4,0,0,0,0,0,0,1
Q96EK5,0,1,1,1,1,1,0
Q96EK6,0,0,0,0,0,0,1
Q96EK7,0,1,1,0,0,1,1
Q96EK9,0,0,1,0,0,1,0
Q96EL2,1,1,0,0,0,0,0
Q96EN8,0,0,0,0,0,0,1
Q96EP5,0,0,1,0,0,1,1
Q96ES7,0,0,0,0,0,0,1
Q96EU6,0,1,0,0,0,0,1
Q96EU7,0,0,1,0,0,0,0
Q96EV2,0,0,0,1,1,1,0
Q96EV8,0,0,1,0,0,0,0
Q96EY1,0,0,0,0,0,1,1
Q96EY4,1,1,0,0,0,1,1
Q96EY5,0,0,1,0,0,1,0
Q96EY7,0,0,0,0,0,0,1
Q96EZ8,0,0,0,0,0,0,1
Q96F07,0,1,1,1,1,1,0
Q96F45,0,0,0,0,0,1,0
Q96F46-2,0,0,1,0,0,0,0
Q96F81,0,0,1,0,0,0,0
Q96F86,0,1,1,1,1,1,1
Q96FF9,1,0,0,0,0,0,0
Q96FJ0,0,0,0,0,0,0,1
Q96FL9-3,0,0,1,0,0,0,0
Q96FS4,0,0,0,0,0,0,1
Q96FV2,0,1,1,0,0,0,0
Q96FV9,0,0,0,0,0,0,1
Q96FW1,1,1,1,1,1,1,0
Q96G01,0,0,1,0,0,0,0
Q96G21,0,0,0,0,0,0,1
Q96G23,0,0,1,0,0,0,1
Q96G74,0,0,1,0,0,0,0
Q96G97-4,0,0,1,0,0,0,0
Q96GA3,1,1,1,1,1,1,1
Q96GC5,0,0,0,1,1,0,1
Q96GD0,0,0,0,0,0,1,1
Q96GD4,0,0,0,0,0,0,1
Q96GI7,0,1,0,0,0,0,0
Q96GJ1,0,0,0,0,0,0,1
Q96GM5,0,0,0,0,0,0,1
Q96GM8,0,0,0,0,0,1,1
Q96GQ5,0,0,1,0,0,0,0
Q96GQ7,1,1,0,0,0,1,1
Q96GS4,0,0,1,0,0,0,0
Q96GX1,0,0,1,0,0,0,0
Q96GX5,0,0,0,0,0,0,1
Q96GX9,0,0,0,1,1,0,0
Q96GY0,0,0,1,0,0,0,1
Q96H12,0,0,0,0,0,0,1
Q96H55,0,0,0,0,0,0,1
Q96H79,0,0,0,0,0,1,0
Q96HB5,0,0,0,0,0,0,1
Q96HC4,1,1,1,1,1,1,1
Q96HD1-2,0,0,1,0,0,0,0
Q96HE7,0,0,1,0,1,1,1
Q96HE9,0,0,0,0,0,0,1
Q96HJ9-2,1,1,1,0,0,0,0
Q96HN2,0,0,1,0,0,0,0
Q96HP4,0,0,0,0,0,0,1
Q96HR8,0,0,0,0,0,1,1
Q96HS1,0,1,1,1,1,1,1
Q96HU8,0,0,0,0,0,1,1
Q96I15,0,0,0,0,0,1,0
Q96I24,0,0,1,0,0,1,1
Q96I25,0,1,1,0,0,1,1
Q96I51,0,0,0,0,0,1,1
Q96II8,0,0,0,0,0,0,1
Q96II8-2,0,0,1,0,0,0,0
Q96IJ6,0,0,0,0,0,1,0
Q96IP4,0,0,0,0,0,0,1
Q96IR7,0,0,0,0,0,0,1
Q96IU4,0,0,0,0,0,1,1
Q96IV0,0,0,0,0,0,1,0
Q96IZ0,1,1,1,1,1,1,1
Q96IZ6,0,1,1,0,0,0,0
Q96IZ7,0,1,0,0,0,0,0
Q96J01,0,0,1,0,0,1,0
Q96J02,0,0,1,1,1,1,1
Q96J42,0,0,1,0,0,0,0
Q96J84,0,0,0,1,1,0,1
Q96J84-2,0,1,1,0,0,0,0
Q96JA1,0,0,1,0,0,0,0
Q96JB5,0,0,0,0,0,0,1
Q96JG6,0,0,1,0,0,0,0
Q96JH8,0,0,1,0,0,0,0
Q96JI7,0,0,0,0,0,0,1
Q96JJ3,0,0,1,0,0,0,1
Q96JJ7,0,0,1,0,0,0,0
Q96JM3,0,0,0,0,0,0,1
Q96JM7,0,0,0,0,0,1,0
Q96JN8,0,0,0,0,0,0,1
Q96JP5,0,0,0,0,0,0,1
Q96JQ2,0,0,1,0,0,0,0
Q96K17,0,0,0,0,0,0,1
Q96K19,0,0,1,0,0,0,0
Q96K30,0,0,0,0,0,0,1
Q96K58,0,0,0,0,0,0,1
Q96K62,0,0,0,0,0,0,1
Q96K76,0,0,1,1,1,1,0
Q96KA5,0,0,1,0,1,0,1
Q96KB5,1,0,1,0,0,1,1
Q96KC2,0,0,1,0,0,0,0
Q96KC8,0,0,1,0,0,1,0
Q96KG9,0,0,1,1,1,1,1
Q96KP1,0,0,1,0,0,0,1
Q96KP4,0,0,1,0,0,1,0
Q96KQ4,0,0,1,0,0,0,0
Q96KR1,0,0,1,1,1,0,1
Q96KR4-3,0,0,1,0,0,0,0
Q96L58,0,0,0,0,0,0,1
Q96L73,0,0,0,1,1,0,0
Q96L92,1,1,1,1,1,1,1
Q96L93,0,0,0,1,1,0,0
Q96L93-2,0,0,1,0,0,0,0
Q96LA8,0,0,0,0,0,0,1
Q96LD4,0,0,0,0,0,1,0
Q96LT9,0,0,0,0,0,0,1
Q96LW7,0,0,0,0,0,0,1
Q96M27,0,0,0,0,0,1,0
Q96M27-2,0,0,1,0,0,0,0
Q96M86,0,0,0,0,0,1,0
Q96M89,0,0,1,0,0,1,1
Q96M94,0,0,1,0,0,0,0
Q96M96,0,0,0,0,0,0,1
Q96ME1,0,0,0,0,0,1,1
Q96ME7,1,1,0,0,0,0,1
Q96MG8,0,0,0,0,0,0,1
Q96MM6,0,0,0,0,0,1,0
Q96MM7-4,0,0,1,0,0,0,0
Q96MN5,0,0,0,0,0,0,1
Q96MU7,1,0,0,0,0,0,1
Q96MW1,0,0,1,0,0,1,0
Q96MX3,0,0,0,0,0,0,1
Q96MX6,0,0,0,0,0,0,1
Q96N06-2,0,0,1,0,0,0,0
Q96N46,0,0,1,0,0,0,0
Q96N66,0,0,0,0,0,1,1
Q96N67,0,1,1,1,1,1,1
Q96NB2,0,0,0,0,0,1,0
Q96NC0,0,0,1,0,0,0,0
Q96NE9,0,0,1,0,0,0,0
Q96NH3,0,0,0,0,0,1,0
Q96NW4,0,0,1,0,0,0,0
Q96NW7,0,0,0,1,1,0,0
Q96NY9,0,0,0,0,0,0,1
Q96P11,0,0,0,0,0,1,1
Q96P16,0,0,0,0,0,1,0
Q96P44,0,0,1,0,0,0,0
Q96P47,0,0,0,1,1,1,1
Q96P47-4,0,1,1,0,0,0,0
Q96P63,0,0,0,0,0,1,1
Q96P70,0,1,1,1,1,1,1
Q96PD2,0,0,0,1,1,0,0
Q96PD2-2,0,1,1,0,0,0,0
Q96PE2,0,0,0,1,1,0,0
Q96PE3,0,0,0,0,0,1,0
Q96PK6,1,0,1,1,1,1,1
Q96PM9,0,0,0,0,0,0,1
Q96PN7,0,0,0,0,0,0,1
Q96PU5,0,0,1,1,1,1,0
Q96PU8,0,0,0,0,0,0,1
Q96PV6,0,0,0,0,0,0,1
Q96PY5,0,0,0,0,0,0,1
Q96PY5-3,0,1,1,0,0,0,0
Q96PZ0,0,0,0,0,0,0,1
Q96Q11,0,0,0,0,0,1,0
Q96Q42,0,0,0,0,0,1,0
Q96Q45-3,0,1,1,0,0,0,0
Q96Q83,0,0,0,0,0,1,0
Q96QA5,0,0,0,0,0,1,0
Q96QC0,0,1,0,0,0,0,1
Q96QD5,0,0,1,0,0,0,0
Q96QD8,1,1,1,1,1,0,1
Q96QD9,0,1,0,0,0,1,1
Q96QE3,0,0,0,1,1,0,1
Q96QE5,0,0,0,0,0,0,1
Q96QF0,0,0,1,0,0,0,0
Q96QG7,0,0,1,0,0,1,0
Q96QK1,1,1,1,1,1,1,1
Q96QP1,0,0,0,0,0,0,1
Q96QR8,0,0,1,0,0,0,1
Q96QZ7,0,0,1,0,0,0,0
Q96R06,0,0,1,1,1,0,0
Q96RE7,0,0,1,1,1,0,0
Q96RF0,0,1,1,1,1,1,0
Q96RG2,0,0,0,1,1,1,0
Q96RK4,0,0,0,0,0,1,0
Q96RL7,0,0,1,0,0,0,0
Q96RN5,0,0,0,1,1,0,1
Q96RP9,0,0,0,0,0,1,0
Q96RQ1,0,0,1,0,1,1,0
Q96RQ3,1,1,1,1,1,1,0
Q96RR1,0,0,0,0,0,0,1
Q96RR4,0,0,1,0,0,0,0
Q96RS0,0,0,1,0,0,0,0
Q96RS6,0,0,1,0,0,1,1
Q96RT1,0,0,0,1,1,1,1
Q96RT1-8,1,1,1,0,0,0,0
Q96RT7,0,0,1,1,1,0,0
Q96RU2,0,0,0,0,0,1,0
Q96RU3,1,1,0,0,0,0,0
Q96RU3-2,0,0,1,0,0,0,0
Q96RV3,0,0,1,0,0,0,0
Q96S16,0,0,1,0,0,0,0
Q96S38,0,0,1,0,0,0,0
Q96S44,0,0,0,0,0,1,0
Q96S52,0,0,1,0,0,0,1
Q96S55,0,0,0,1,1,1,1
Q96S59,0,0,0,1,1,1,1
Q96S66,1,1,1,0,1,0,0
Q96S82,0,0,0,0,0,0,1
Q96S90,0,0,1,0,0,0,0
Q96S97,0,0,0,0,0,0,1
Q96S99,0,0,1,0,0,0,0
Q96SB3,0,1,1,0,0,0,1
Q96SB4,1,1,1,1,1,0,1
Q96SI9,0,0,0,0,0,0,1
Q96SK2,0,0,1,1,1,1,0
Q96SL8,0,0,0,0,0,0,1
Q96SN8,0,0,0,1,1,0,0
Q96ST3,0,0,0,0,0,1,1
Q96ST8,0,0,1,0,0,0,0
Q96SU4,0,0,0,1,1,1,0
Q96SU4-6,0,0,1,0,0,0,0
Q96SW2,0,0,0,0,0,0,1
Q96SZ5,1,1,1,0,0,0,0
Q96SZ6,0,0,0,0,0,1,0
Q96T17-2,0,0,1,0,0,0,0
Q96T21,0,0,0,0,0,0,1
Q96T23,0,1,0,1,1,0,0
Q96T37,1,1,0,0,0,1,1
Q96T51,0,0,1,1,1,0,0
Q96T58,0,1,1,0,0,0,0
Q96T76,0,0,0,0,0,1,1
Q96T76-8,0,0,1,0,0,0,0
Q96T83,0,0,1,0,0,0,0
Q96T88,0,0,0,1,1,1,1
Q96T88-2,0,1,1,0,0,0,0
Q96TA1,0,0,1,0,0,1,0
Q96TA2,1,1,0,0,0,1,1
Q96TC7,0,0,1,0,0,0,1
Q99081,0,0,0,0,0,0,1
Q99250,0,0,0,0,0,0,1
Q99417,0,0,1,0,0,0,0
Q99418,0,0,0,0,0,1,1
Q99426,1,1,1,1,1,1,0
Q99435-3,0,0,1,0,0,0,0
Q99436,1,1,1,0,0,0,1
Q99439,1,1,1,1,1,1,1
Q99442,0,1,1,0,0,0,0
Q99453,0,0,0,0,0,0,1
Q99459,1,1,0,0,0,0,1
Q99460,0,0,1,1,1,1,1
Q99470,0,0,1,0,0,0,0
Q99471,0,0,1,0,0,0,0
Q99496,0,0,0,0,0,1,1
Q99497,1,1,1,0,0,1,1
Q99501,0,0,0,0,0,0,1
Q99504,0,0,0,0,0,1,0
Q99519,0,0,1,0,0,0,0
Q99523,1,0,1,0,1,0,0
Q99536,1,1,1,0,0,0,1
Q99538,0,0,1,0,0,0,0
Q99543,0,0,1,0,0,1,0
Q99550,0,0,1,0,0,0,0
Q99551,0,0,0,0,0,0,1
Q99567,0,0,1,1,1,1,1
Q99569,1,1,1,1,1,0,1
Q99570,0,1,1,1,1,1,1
Q99575,0,1,0,0,0,0,1
Q99590,0,1,0,0,0,0,1
Q99598,0,0,0,0,0,1,0
Q99613,1,1,0,0,0,0,0
Q99614,1,1,1,0,0,0,1
Q99615,1,1,1,1,1,1,1
Q99618,0,0,1,0,0,0,0
Q99622,0,0,1,0,0,0,0
Q99623,0,1,0,1,1,1,1
Q99627,0,0,1,1,1,0,1
Q99650,0,0,1,0,0,0,1
Q99653,0,0,0,0,0,0,1
Q99661,0,1,1,1,1,1,1
Q99700,1,1,1,1,1,1,1
Q99704,0,0,1,0,0,0,0
Q99707,0,0,1,1,1,1,0
Q99714,0,0,0,0,0,1,1
Q99715,0,0,1,1,1,0,1
Q99717,1,1,1,0,0,0,0
Q99720,0,0,1,0,0,0,1
Q99728,0,0,0,0,0,0,1
Q99729,0,0,0,0,0,0,1
Q99729-2,0,0,1,0,0,0,0
Q99729-3,1,1,0,0,0,0,0
Q99733,0,0,1,1,1,1,1
Q99735,0,0,1,0,0,0,0
Q99747,0,1,1,1,1,0,0
Q99755,1,1,0,1,1,1,1
Q99755-3,0,0,1,0,0,0,0
Q99758,0,0,1,0,0,0,0
Q99759-2,0,0,1,0,0,0,0
Q99767,0,0,1,0,0,0,0
Q99797,0,0,0,0,0,0,1
Q99798,0,0,0,0,0,0,1
Q99805,0,0,1,0,0,0,0
Q99808,0,1,1,1,1,0,0
Q99816,1,1,1,1,1,1,1
Q99829,0,0,1,1,1,1,1
Q99832,1,1,1,1,1,1,1
Q99848,1,1,0,0,0,0,1
Q99871,0,0,0,1,1,0,1
Q99871-2,0,0,1,0,0,0,0
Q99873,1,1,1,1,1,1,1
Q99933,0,0,0,0,0,0,1
Q99941,0,0,1,1,1,0,0
Q99943,0,0,1,0,0,1,0
Q99952,0,0,1,0,0,0,0
Q99956,0,0,0,0,0,1,0
Q99958,0,0,0,0,0,0,1
Q99959,1,1,1,1,1,1,1
Q99961,0,1,1,1,1,1,0
Q99962,0,0,1,0,0,0,0
Q99973,0,0,0,0,0,0,1
Q99985,0,0,1,0,0,0,1
Q99986,1,1,0,0,0,1,0
Q99996,0,0,0,1,1,0,0
Q9BPU6,1,1,0,0,0,1,0
Q9BPW8,0,0,0,0,0,1,0
Q9BPX3,0,0,0,1,1,1,1
Q9BPX5,0,0,0,0,0,0,1
Q9BPX6,0,0,0,0,0,0,1
Q9BPX6-3,0,0,1,0,0,0,0
Q9BPY3,0,0,0,1,1,1,0
Q9BPZ3,0,0,0,0,0,0,1
Q9BPZ7,0,0,1,1,1,0,1
Q9BQ04,0,0,0,0,0,0,1
Q9BQ24-2,0,0,1,0,0,0,0
Q9BQ39,1,1,0,0,0,0,1
Q9BQ52,1,1,0,0,0,1,1
Q9BQ61,0,0,1,0,0,0,1
Q9BQ67,0,0,1,1,1,1,1
Q9BQ70,0,0,1,0,0,0,0
Q9BQ75,0,1,0,0,0,0,1
Q9BQA1,0,0,1,1,1,0,1
Q9BQB6,0,0,1,0,0,0,0
Q9BQC3,0,0,0,0,0,1,0
Q9BQE3,0,0,1,1,1,1,1
Q9BQE4,0,0,1,0,0,0,0
Q9BQE9,0,0,0,0,0,0,1
Q9BQG0,0,0,0,1,1,1,1
Q9BQG0-2,1,1,1,0,0,0,0
Q9BQI3,0,0,1,0,0,0,0
Q9BQP7,0,0,0,0,0,0,1
Q9BQS8,0,0,1,1,1,0,0
Q9BR61,0,0,1,0,0,0,0
Q9BR76,0,0,1,1,1,0,0
Q9BRA2,0,0,1,0,0,0,0
Q9BRD0,0,0,0,0,0,0,1
Q9BRF8,0,0,1,1,1,1,0
Q9BRG1,0,0,1,0,0,0,0
Q9BRJ2,0,0,0,0,0,0,1
Q9BRJ6,1,1,0,0,0,0,1
